table,dgp,rep,seed,theta_seed,n,d,p,m_min,m_max,method,solver,init,S,S_effective,optimizer,lr,lambda,epochs,batch_size,device,n_workers,time_total,time_per_iter,time_per_epoch,init_time,final_loss,mse,status,error,timestamp
1,A,0,1000,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,835.8330569359969,74.98781418169965,,85.95491511900036,,0.11657159463642797,ok,,2026-01-26T14:21:05.531515
1,A,1,1001,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,840.6032485870019,76.20423442020038,,78.56090438499814,,0.0806924783632745,ok,,2026-01-26T14:35:01.880157
1,A,2,1002,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,825.1936227330007,74.73143782090047,,77.87924452399602,,0.07617699500385319,ok,,2026-01-26T14:49:02.990332
1,A,3,1003,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,831.2411319370003,75.24922534209982,,78.74887851600215,,0.1052377121504785,ok,,2026-01-26T15:02:48.697319
1,A,4,1004,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,830.098595346004,75.54787314420028,,74.61986390400125,,0.0737888909975048,ok,,2026-01-26T15:16:40.436932
1,A,5,1005,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,833.565629853998,75.83434476370022,,75.22218221699586,,0.04769938543333587,ok,,2026-01-26T15:30:31.043874
1,A,6,1006,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,841.3682045850001,76.63850525119997,,74.98315207300038,,0.05329688453033584,ok,,2026-01-26T15:44:25.116978
1,A,7,1007,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,831.5890894739932,75.66836747119888,,74.90541476200451,,0.09059768993045607,ok,,2026-01-26T15:58:26.984960
1,A,8,1008,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,836.5218131549991,76.02504563260008,,76.27135682899825,,0.10839066709820251,ok,,2026-01-26T16:12:19.085739
1,A,9,1009,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,830.1836606770012,75.49724426800022,,75.21121799699904,,0.06409410919761113,ok,,2026-01-26T16:26:16.118024
1,A,10,1010,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,832.072755025998,75.43596898600008,,77.71306516599725,,0.15031165672138905,ok,,2026-01-26T16:40:06.808926
1,A,11,1011,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,826.0826597289997,75.04592011740024,,75.62345855499734,,0.0792499122743967,ok,,2026-01-26T16:53:59.389456
1,A,12,1012,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,825.0978165400011,74.93944333489999,,75.7033831910012,,0.13411475775102216,ok,,2026-01-26T17:07:45.979568
1,A,13,1013,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,819.9902944439964,74.40710214400023,,75.91927300399402,,0.0538477816975463,ok,,2026-01-26T17:21:31.612482
1,A,14,1014,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,825.0261725480013,74.92882792970049,,75.73789325099642,,0.06444950222497815,ok,,2026-01-26T17:35:12.114012
1,A,15,1015,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,855.3305234189975,77.53332678149964,,79.99725560400111,,0.08104415284126278,ok,,2026-01-26T17:48:57.669004
1,A,16,1016,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,824.514926582,74.74148413380026,,77.10008524399746,,0.6313400562257704,ok,,2026-01-26T18:03:13.507548
1,A,17,1017,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,830.1374206060063,75.42205481920027,,75.91687241400359,,0.07816915041669324,ok,,2026-01-26T18:16:58.535987
1,A,18,1018,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,822.7390574159945,74.6915274232997,,75.82378318299743,,0.07856960570374881,ok,,2026-01-26T18:30:49.185863
1,A,19,1019,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,827.9007624660007,75.17684382130028,,76.13232425299793,,0.09529484662675092,ok,,2026-01-26T18:44:32.437668
1,A,20,1020,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,838.5795709209997,76.36734700980014,,74.90610082299827,,0.05596791147710785,ok,,2026-01-26T18:58:20.856152
1,A,21,1021,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,851.8424106790044,76.83736049590007,,83.46880572000373,,0.1250309755823449,ok,,2026-01-26T19:12:19.938937
1,A,22,1022,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,836.747447486996,76.10618758220008,,75.68557166499522,,0.10467143113944821,ok,,2026-01-26T19:26:32.293714
1,A,23,1023,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,833.2042346550006,75.67720505510006,,76.43218410400004,,0.10497247330836787,ok,,2026-01-26T19:40:29.563424
1,A,24,1024,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,831.5076873210055,75.50959886610072,,76.41169865999836,,0.07398751828267741,ok,,2026-01-26T19:54:23.268403
1,A,25,1025,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,823.7411391880014,74.47874338010152,,78.95370538698626,,0.10220401579704683,ok,,2026-01-26T20:08:15.286252
1,A,26,1026,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,838.9317058419983,76.04772937460075,,78.45441209599085,,0.07100472079664484,ok,,2026-01-26T20:21:59.534305
1,A,27,1027,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,845.3422005559987,76.77460197890032,,77.59618076699553,,0.13662291638659146,ok,,2026-01-26T20:35:58.969150
1,A,28,1028,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,839.0547073630005,76.21139332259918,,76.9407741370087,,0.07528350148623279,ok,,2026-01-26T20:50:04.808675
1,A,29,1029,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,837.7630009509885,76.05220346019777,,77.2409663490107,,0.07921032559976268,ok,,2026-01-26T21:04:04.361134
1,A,30,1030,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,820.4642530190031,74.52532862439985,,75.21096677500464,,0.08321255498994035,ok,,2026-01-26T21:18:02.637400
1,A,31,1031,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,850.7883096430014,77.3486244928994,,77.30206471400743,,0.12926057251403075,ok,,2026-01-26T21:31:43.597907
1,A,32,1032,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,824.1188881999988,74.73944844779908,,76.72440372200799,,0.08952009068011221,ok,,2026-01-26T21:45:54.887734
1,A,33,1033,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,820.7636984669953,74.52264991049887,,75.5371993620065,,0.11384424132182451,ok,,2026-01-26T21:59:39.534987
1,A,34,1034,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,825.2667037189967,74.84189768979995,,76.8477268209972,,0.6815124494436927,ok,,2026-01-26T22:13:20.807031
1,A,35,1035,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,830.3685935200047,75.58657946019957,,74.50279891800892,,0.11270165901162939,ok,,2026-01-26T22:27:06.585347
1,A,36,1036,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,825.0026243519969,74.9712024389999,,75.29059996199794,,0.07831360740224601,ok,,2026-01-26T22:40:57.453558
1,A,37,1037,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,837.8233758209972,76.15272661279887,,76.29610969300848,,0.13910448462044644,ok,,2026-01-26T22:54:42.958289
1,A,38,1038,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,827.1888870989933,75.18615560479957,,75.3273310509976,,0.09902216928708762,ok,,2026-01-26T23:08:41.279100
1,A,39,1039,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,834.2202558779973,75.76352446950041,,76.58501118299318,,0.10176639312930094,ok,,2026-01-26T23:22:28.961656
1,A,40,1040,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,819.1780882000021,74.49883341830136,,74.18975401698845,,0.08719547938516918,ok,,2026-01-26T23:36:23.682236
