table,dgp,rep,seed,theta_seed,n,d,p,m_min,m_max,method,solver,init,S,S_effective,optimizer,lr,lambda,epochs,batch_size,device,n_workers,time_total,time_per_iter,time_per_epoch,init_time,final_loss,mse,status,error,timestamp
1,A,0,1000,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,1532.9892289889976,72.91487047629998,,74.69181946299796,,0.06941228887594024,ok,,2026-01-27T01:55:09.395740
1,A,1,1001,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,1557.8110145590035,74.12774595744995,,75.25609541000449,,0.06291453597802117,ok,,2026-01-27T02:20:42.876439
1,A,2,1002,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,1556.9182699140074,74.17149034485047,,73.48846301699814,,0.04442542625500712,ok,,2026-01-27T02:46:41.165033
1,A,3,1003,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,1551.126185554007,73.83498107580017,,74.42656403800356,,0.06482382702186044,ok,,2026-01-27T03:12:38.560359
1,A,4,1004,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,1550.4698811859998,73.8606251629506,,73.25737792698783,,0.04442035893415092,ok,,2026-01-27T03:38:30.177404
1,A,5,1005,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,1544.7756249530066,73.53831711680031,,74.00928261700028,,0.03852979010860433,ok,,2026-01-27T04:04:21.136758
1,A,6,1006,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,1563.4277319590037,74.40145344690026,,75.39866302099836,,0.04524079856428509,ok,,2026-01-27T04:30:06.422805
1,A,7,1007,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,1558.1179696570034,74.19211768105015,,74.27561603600043,,0.04401885565454662,ok,,2026-01-27T04:56:10.341852
1,A,8,1008,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,1554.7493486320018,74.06690324945012,,73.41128364299948,,0.07746531821608778,ok,,2026-01-27T05:22:08.942987
1,A,9,1009,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,1567.4127979250043,74.62962338590005,,74.82033020700328,,0.03811668222351189,ok,,2026-01-27T05:48:04.175481
1,A,10,1010,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,1574.6837144730089,74.9995767843,,74.69217878700874,,0.09990586353523838,ok,,2026-01-27T06:14:12.073888
1,A,11,1011,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,1574.522654536995,75.00043293384951,,74.5139958600048,,0.04321891897953576,ok,,2026-01-27T06:40:27.241845
1,A,12,1012,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,1555.799671368004,74.0675648772005,,74.44837382399419,,0.0764421604980518,ok,,2026-01-27T07:06:42.247542
1,A,13,1013,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,1563.9049183110037,74.48732078804969,,74.15850255000987,,0.04374062324130524,ok,,2026-01-27T07:32:38.538253
1,A,14,1014,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,1575.6318466119992,74.91106258675063,,77.41059487698658,,0.03504524694783853,ok,,2026-01-27T07:58:42.924532
1,A,15,1015,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,1564.0859863570076,74.52254296325046,,73.63512709199858,,0.06550752617329686,ok,,2026-01-27T08:24:59.038177
1,A,16,1016,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,1558.5620205059968,74.22335095889939,,74.09500132800895,,0.21104977953702372,ok,,2026-01-27T08:51:03.607105
1,A,17,1017,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,1551.5097186880012,73.86547740359966,,74.20017061600811,,0.0461257875814039,ok,,2026-01-27T09:17:02.658891
1,A,18,1018,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,1544.3895818520105,73.42347823125019,,75.92001722700661,,0.05194374139914022,ok,,2026-01-27T09:42:54.648550
1,A,19,1019,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,1542.0601911080012,73.33513100640047,,75.35757097999158,,0.06628451990177568,ok,,2026-01-27T10:08:39.521364
1,A,20,1020,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,1539.3958815899969,73.22652691514959,,74.86534328700509,,0.0449082883073722,ok,,2026-01-27T10:34:22.080083
1,A,21,1021,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,1535.1244211160083,73.01792981795006,,74.76582475700707,,0.09461756976099961,ok,,2026-01-27T11:00:01.975525
1,A,22,1022,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,1542.4029299230024,73.40737279665045,,74.25547398999333,,0.0578308879159699,ok,,2026-01-27T11:25:37.672931
1,A,23,1023,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,1540.9523798939917,73.14026505344955,,78.14707882500079,,0.08573067036428395,ok,,2026-01-27T11:51:20.566984
1,A,24,1024,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,1527.062284300002,72.62852662275036,,74.49175184499472,,0.053248057993052864,ok,,2026-01-27T12:17:02.017953
1,A,25,1025,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,1543.809012873011,73.40897553740069,,75.62950212499709,,0.053093815129631,ok,,2026-01-27T12:42:29.569032
1,A,26,1026,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,1535.5811780799995,73.00251948369987,,75.5307884060021,,0.044651402364121295,ok,,2026-01-27T13:08:13.866375
1,A,27,1027,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,1563.1775865040108,74.42995533830035,,74.57847973800381,,0.08514988502706265,ok,,2026-01-27T13:33:49.940537
1,A,28,1028,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,1565.4072919659957,74.38199532014987,,77.76738556299824,,0.0479329606504029,ok,,2026-01-27T13:59:53.619558
1,A,29,1029,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,1563.6127758549992,74.48739841895004,,73.86480747599853,,0.04118353341430288,ok,,2026-01-27T14:25:59.515040
1,A,30,1030,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,1574.8251666860015,74.94582173270028,,75.9087320319959,,0.05216194689092749,ok,,2026-01-27T14:52:03.624228
1,A,31,1031,1233,1000,2000,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,1561.6741397320002,74.32789694599924,,75.11620081201545,,0.08676775605841429,ok,,2026-01-27T15:18:18.930926
