table,dgp,rep,seed,theta_seed,n,d,p,m_min,m_max,method,solver,init,S,S_effective,optimizer,lr,lambda,epochs,batch_size,device,n_workers,time_total,time_per_iter,time_per_epoch,init_time,final_loss,mse,status,error,timestamp
1,A,13,1013,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,124.43528923799931,5.884365986049943,,6.747969517000456,,0.011681287341521388,ok,,2026-01-26T04:42:48.493463
1,A,14,1014,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,127.37023498599956,6.037912187099937,,6.611991244000819,,0.0308594793145396,ok,,2026-01-26T04:44:53.359694
1,A,15,1015,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,125.04181294099908,5.919949851549882,,6.6428159100014454,,0.02451886902691974,ok,,2026-01-26T04:47:01.162117
1,A,16,1016,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,123.60407953200047,5.847281876500074,,6.658442001998992,,0.015318249192623045,ok,,2026-01-26T04:49:06.632440
1,A,17,1017,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,124.0547873430005,5.873953254400021,,6.575722255000073,,0.021448308917353064,ok,,2026-01-26T04:51:10.667416
1,A,18,1018,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,129.3211780820002,6.126107057050012,,6.79903694099994,,0.02049852224989401,ok,,2026-01-26T04:53:15.155072
1,A,19,1019,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,125.03820903799897,5.926649032499972,,6.505228387999523,,0.018661593271485255,ok,,2026-01-26T04:55:24.911208
1,A,20,1020,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,119.90974408900001,5.653170041800058,,6.8463432529988495,,0.01803911257125356,ok,,2026-01-26T04:57:30.387075
1,A,21,1021,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,126.66549156300061,5.990222594399984,,6.861039675000939,,0.014165785688484039,ok,,2026-01-26T04:59:30.732707
1,A,22,1022,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,124.76552347500001,5.899043814249945,,6.784647190001124,,0.014735280068451515,ok,,2026-01-26T05:01:37.826046
1,A,23,1023,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,120.20872033399974,5.670225634899998,,6.804207635999774,,0.03049003210622195,ok,,2026-01-26T05:03:43.024812
1,A,24,1024,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,124.9872140790012,5.911862210250092,,6.749969873999362,,0.016993703997035935,ok,,2026-01-26T05:05:43.665467
1,A,25,1025,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,118.3763438040005,5.58574659599999,,6.6614118840006995,,0.026848891950820387,ok,,2026-01-26T05:07:49.092843
1,A,26,1026,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,123.94901072799985,5.864550422449975,,6.658002279000357,,0.013394685989545109,ok,,2026-01-26T05:09:47.896453
1,A,27,1027,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,128.0690336159987,6.073444054899937,,6.600152517999959,,0.02194712431286477,ok,,2026-01-26T05:11:52.273084
1,A,28,1028,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,123.1612509129991,5.8208096140499945,,6.7450586319992,,0.02736663412821272,ok,,2026-01-26T05:14:00.774972
1,A,29,1029,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,119.98983259200031,5.668614465049996,,6.617543291000402,,0.014817042897592921,ok,,2026-01-26T05:16:04.364389
1,A,30,1030,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,120.524770050999,5.6899824783999975,,6.725120482999046,,0.025495181509314874,ok,,2026-01-26T05:18:04.785142
1,A,31,1031,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,117.56159827400006,5.54063646099994,,6.748869054001261,,0.026400020391751433,ok,,2026-01-26T05:20:05.746360
1,A,32,1032,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,114.10910213499847,5.367326616599894,,6.762569803000588,,0.014427629093254327,ok,,2026-01-26T05:22:03.738254
1,A,33,1033,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,121.97088300200085,5.7761310521001175,,6.44826195999849,,0.02574825198024234,ok,,2026-01-26T05:23:58.273112
1,A,34,1034,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,129.7104428620005,6.151345597550062,,6.683530910999252,,0.025470701815341765,ok,,2026-01-26T05:26:00.682184
1,A,35,1035,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,125.85567891299979,5.953610887349987,,6.783461166000052,,0.01973044154525258,ok,,2026-01-26T05:28:10.824416
1,A,36,1036,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,123.7195582559998,5.84658564020001,,6.787845451999601,,0.023423626033833016,ok,,2026-01-26T05:30:17.118244
1,A,37,1037,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,126.03203149099863,5.947769969649926,,7.076632098000118,,0.016292143263003333,ok,,2026-01-26T05:32:21.267404
1,A,38,1038,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,125.2674668840009,5.926401843500026,,6.739430014000391,,0.016562717045039647,ok,,2026-01-26T05:34:27.736458
1,A,39,1039,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,137.49762901599934,6.534907503949944,,6.799478937000458,,0.020104182977937535,ok,,2026-01-26T05:36:33.437172
1,A,40,1040,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,118.69654832199922,5.609492496500025,,6.506698391998725,,0.017905671895494458,ok,,2026-01-26T05:38:51.372118
1,A,41,1041,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,123.32177062000119,5.824673901700043,,6.828292586000316,,0.029720457165574057,ok,,2026-01-26T05:40:50.497710
1,A,42,1042,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,118.10030988399922,5.568029311549981,,6.739723652999601,,0.01631680292268519,ok,,2026-01-26T05:42:54.252900
1,A,43,1043,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,121.01600234800026,5.719187135799984,,6.632259632000569,,0.01193263887450508,ok,,2026-01-26T05:44:52.788222
1,A,44,1044,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,126.90009428700068,6.009649814349996,,6.707098000000769,,0.02573281280420419,ok,,2026-01-26T05:46:54.236628
1,A,45,1045,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,125.95950434400038,5.967366854350075,,6.612167256998873,,0.04024626827804781,ok,,2026-01-26T05:49:01.566288
1,A,46,1046,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,122.19200355100111,5.772557860600045,,6.7408463390002,,0.049055405481500225,ok,,2026-01-26T05:51:07.950696
1,A,47,1047,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,126.97457779800061,6.017352544750065,,6.627526902999307,,0.02353161464774718,ok,,2026-01-26T05:53:10.567293
1,A,48,1048,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,121.80531393000092,5.754818142650038,,6.708951077000165,,0.030159388014701017,ok,,2026-01-26T05:55:17.967894
1,A,49,1049,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,121.26552856600028,5.72944387635007,,6.676651038998898,,0.029267442115524456,ok,,2026-01-26T05:57:20.211699
