table,dgp,rep,seed,theta_seed,n,d,p,m_min,m_max,method,solver,init,S,S_effective,optimizer,lr,lambda,epochs,batch_size,device,n_workers,time_total,time_per_iter,time_per_epoch,init_time,final_loss,mse,status,error,timestamp
1,A,0,1000,1233,1000,250,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,74.06466203599985,3.4683612469999843,,4.697437096000158,,0.007969966185935462,ok,,2026-01-26T02:15:18.560532
1,A,1,1001,1233,1000,250,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,71.51857748999964,3.3541472038499704,,4.435633413000232,,0.00672977587915384,ok,,2026-01-26T02:16:33.061410
1,A,2,1002,1233,1000,250,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,73.15321910000011,3.4266301005500055,,4.620617089000007,,0.008240506085048123,ok,,2026-01-26T02:17:45.021818
1,A,3,1003,1233,1000,250,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,78.04387667399988,3.6823184605499817,,4.397507463000238,,0.007965018236912787,ok,,2026-01-26T02:18:58.608799
1,A,4,1004,1233,1000,250,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,73.90261763900025,3.472832886250012,,4.445959914000014,,0.00996612909021917,ok,,2026-01-26T02:20:17.101453
1,A,5,1005,1233,1000,250,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,70.55160308899985,3.296331129949999,,4.624980489999871,,0.009856015287026119,ok,,2026-01-26T02:21:31.445874
1,A,6,1006,1233,1000,250,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,72.29332788300007,3.4027143543999956,,4.2390407950001645,,0.01000404699963776,ok,,2026-01-26T02:22:42.429755
1,A,7,1007,1233,1000,250,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,71.39478527899973,3.324333599949978,,4.90811328000018,,0.011219312853271594,ok,,2026-01-26T02:23:55.167872
1,A,8,1008,1233,1000,250,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,77.38253398300003,3.63734637885002,,4.635606405999624,,0.008692454573954869,ok,,2026-01-26T02:25:06.992316
1,A,9,1009,1233,1000,250,5,200,300,idc,cvxpy_scs,pairwise,20,20,,,,,,,28,96.68137350300003,4.598324567200007,,4.714882158999899,,0.006357586863192804,ok,,2026-01-26T02:26:24.814067
