table,dgp,rep,seed,theta_seed,n,d,p,m_min,m_max,method,solver,init,S,S_effective,optimizer,lr,lambda,epochs,batch_size,device,n_workers,time_total,time_per_iter,time_per_epoch,init_time,final_loss,mse,status,error,timestamp
1,A,28,1028,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,64.7760624450002,5.8377091555999865,,6.3989708890003385,,0.07069096551523485,ok,,2026-01-26T03:51:15.235259
1,A,29,1029,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,63.8506396190005,5.720513840500098,,6.645501213999523,,0.0416955035180462,ok,,2026-01-26T03:52:20.436823
1,A,30,1030,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,64.38520611899912,5.766440978099854,,6.720796338000582,,0.051058192842162384,ok,,2026-01-26T03:53:24.718436
1,A,31,1031,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,61.80907736100016,5.517684393099989,,6.632233430000269,,0.050038497189015,ok,,2026-01-26T03:54:29.541976
1,A,32,1032,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,60.44846074999987,5.367778705099954,,6.7706736990003265,,0.038008623581486115,ok,,2026-01-26T03:55:31.783143
1,A,33,1033,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,65.3137057290005,5.86123902039999,,6.701315525000609,,0.06747153506971745,ok,,2026-01-26T03:56:32.667753
1,A,34,1034,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,67.48691087499901,6.0851720581998965,,6.635190293000051,,0.06613125108476021,ok,,2026-01-26T03:57:38.439500
1,A,35,1035,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,66.6188563179985,6.0078072845997665,,6.5407834720008395,,0.04940433042890329,ok,,2026-01-26T03:58:46.359676
1,A,36,1036,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,64.81166614500034,5.774158547000115,,7.07008067499919,,0.05549423748133015,ok,,2026-01-26T03:59:53.410137
1,A,37,1037,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,67.3456202489997,6.053190226399965,,6.813717985000039,,0.03962066865074861,ok,,2026-01-26T04:00:58.658104
1,A,38,1038,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,66.44920869400084,5.9789502865000035,,6.6597058290008135,,0.046168544486063626,ok,,2026-01-26T04:02:06.441283
1,A,39,1039,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,71.60242530200048,6.505488423400129,,6.547541067999191,,0.05127035578508586,ok,,2026-01-26T04:03:13.320306
1,A,40,1040,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,63.32984407599906,5.665549637999902,,6.674347696000041,,0.04224718278001218,ok,,2026-01-26T04:04:25.356764
1,A,41,1041,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,65.42762880199916,5.861533260599936,,6.8122961959998065,,0.06659040862204654,ok,,2026-01-26T04:05:29.122605
1,A,42,1042,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,62.777532947999134,5.6117838266000035,,6.659694681999099,,0.041377526901822954,ok,,2026-01-26T04:06:34.982026
1,A,43,1043,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,64.9853693999994,5.833074518699869,,6.654624213000716,,0.043766384625948215,ok,,2026-01-26T04:07:38.209114
1,A,44,1044,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,68.20596411999941,6.143271313899822,,6.773250981001183,,0.05965339120466232,ok,,2026-01-26T04:08:43.616964
1,A,45,1045,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,67.25183536499935,6.059831262499938,,6.653522739999971,,0.07322096443293877,ok,,2026-01-26T04:09:52.256504
1,A,46,1046,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,64.94855232699956,5.821665354400102,,6.731898782998542,,0.07796353837295415,ok,,2026-01-26T04:10:59.937365
1,A,47,1047,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,67.4218052819997,6.086441304799882,,6.557392234000872,,0.05136314199330127,ok,,2026-01-26T04:12:05.307883
1,A,48,1048,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,64.03843224299999,5.749478481199913,,6.543647431000863,,0.06629017381429637,ok,,2026-01-26T04:13:13.171288
1,A,49,1049,1233,1000,500,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,64.35973199799992,5.781485010000142,,6.5448818979984935,,0.06257016547891417,ok,,2026-01-26T04:14:17.638822
